"Dataset","DefectNum","ModuleNum","DefectRate","ImbLevel","Metrics","Classifier","ImbLearner","ImbLearnerType","AUC","MCC"
"camel-1.4",145,872,0.166284404,5.013793103,"CK","SVM","Y","UOS",0.6192,0.1987
"camel-1.4",145,872,0.166284404,5.013793103,"CK","C4.5","Y","US",0.6211,0.1863
"camel-1.4",145,872,0.166284404,5.013793103,"CK","IBk","Y","US",0.6658,0.1885
"camel-1.4",145,872,0.166284404,5.013793103,"CK","LR","Y","US",0.6933,0.2094
"camel-1.4",145,872,0.166284404,5.013793103,"CK","NB","Y","US",0.6423,0.1758
"camel-1.4",145,872,0.166284404,5.013793103,"CK","RF","Y","US",0.6459,0.1491
"camel-1.4",145,872,0.166284404,5.013793103,"CK","Ripper","Y","US",0.6394,0.2075
"camel-1.4",145,872,0.166284404,5.013793103,"CK","SVM","Y","US",0.5962,0.1779
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","N","NONE",0.5359,0.105
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","N","NONE",0.6545,0.1532
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","N","NONE",0.6571,0.1441
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","N","NONE",0.5918,0.1771
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","N","NONE",0.6363,0.1353
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","N","NONE",0.5199,0.0898
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","N","NONE",0.5,-4e-04
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","Y","OS",0.5774,0.1163
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","Y","OS",0.6436,0.1713
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","Y","OS",0.6566,0.1555
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","Y","OS",0.5913,0.1977
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","Y","OS",0.6342,0.1465
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","Y","OS",0.5927,0.1446
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","Y","OS",0.5732,0.1525
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","Y","SMOTE",0.6238,0.1657
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","Y","SMOTE",0.6531,0.1653
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","Y","SMOTE",0.6504,0.1296
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","Y","SMOTE",0.6045,0.204
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","Y","SMOTE",0.6129,0.1197
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","Y","SMOTE",0.5412,0.1202
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","Y","SMOTE",0.5346,0.0844
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","Y","MYSMOTE",0.667,0.1756
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","Y","MYSMOTE",0.6737,0.1773
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","Y","MYSMOTE",0.6591,0.1498
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","Y","MYSMOTE",0.6095,0.2045
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","Y","MYSMOTE",0.6758,0.1793
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","Y","MYSMOTE",0.6608,0.1621
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","Y","MYSMOTE",0.6073,0.1472
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","Y","UOS",0.5857,0.1255
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","Y","UOS",0.6272,0.1375
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","Y","UOS",0.652,0.148
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","Y","UOS",0.5936,0.1883
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","Y","UOS",0.632,0.1425
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","Y","UOS",0.5764,0.1197
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","Y","UOS",0.565,0.1532
"camel-1.6",188,965,0.194818653,4.132978723,"CK","C4.5","Y","US",0.5811,0.1224
"camel-1.6",188,965,0.194818653,4.132978723,"CK","IBk","Y","US",0.6237,0.1363
"camel-1.6",188,965,0.194818653,4.132978723,"CK","LR","Y","US",0.6508,0.1543
"camel-1.6",188,965,0.194818653,4.132978723,"CK","NB","Y","US",0.5816,0.185
"camel-1.6",188,965,0.194818653,4.132978723,"CK","RF","Y","US",0.625,0.1391
"camel-1.6",188,965,0.194818653,4.132978723,"CK","Ripper","Y","US",0.5847,0.1307
"camel-1.6",188,965,0.194818653,4.132978723,"CK","SVM","Y","US",0.5466,0.119
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","N","NONE",0.7197,0.4041
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","N","NONE",0.7388,0.3808
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","N","NONE",0.775,0.3822
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","N","NONE",0.7667,0.4019
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","N","NONE",0.7428,0.3736
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","N","NONE",0.696,0.4514
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","N","NONE",0.5609,0.2596
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","Y","OS",0.6992,0.3582
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","Y","OS",0.719,0.264
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","Y","OS",0.7782,0.4538
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","Y","OS",0.7682,0.4322
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","Y","OS",0.7602,0.39
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","Y","OS",0.7069,0.3631
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","Y","OS",0.7106,0.4589
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","Y","SMOTE",0.7241,0.381
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","Y","SMOTE",0.7606,0.3901
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","Y","SMOTE",0.7749,0.4494
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","Y","SMOTE",0.7347,0.4225
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","Y","SMOTE",0.7496,0.3508
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","Y","SMOTE",0.7189,0.4093
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","Y","SMOTE",0.7071,0.4415
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","Y","MYSMOTE",0.7887,0.4118
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","Y","MYSMOTE",0.7817,0.369
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","Y","MYSMOTE",0.7804,0.4436
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","Y","MYSMOTE",0.7712,0.4404
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","Y","MYSMOTE",0.79,0.3972
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","Y","MYSMOTE",0.7936,0.4154
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","Y","MYSMOTE",0.7082,0.4505
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","Y","UOS",0.6873,0.3341
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","Y","UOS",0.7286,0.2768
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","Y","UOS",0.7727,0.4323
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","Y","UOS",0.7584,0.4259
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","Y","UOS",0.7492,0.3333
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","Y","UOS",0.7093,0.3572
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","Y","UOS",0.701,0.4529
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","C4.5","Y","US",0.7184,0.3785
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","IBk","Y","US",0.7477,0.3085
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","LR","Y","US",0.7771,0.4383
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","NB","Y","US",0.7626,0.4316
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","RF","Y","US",0.7461,0.2957
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","Ripper","Y","US",0.7259,0.3911
"Eclipse_JDT_Core",206,997,0.20661986,3.839805825,"CK","SVM","Y","US",0.6872,0.4468
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","N","NONE",0.6099,0.0751
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","N","NONE",0.6886,0.1831
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","N","NONE",0.7199,0.1886
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","N","NONE",0.706,0.2021
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","N","NONE",0.6679,0.1684
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","N","NONE",0.5456,0.1662
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","N","NONE",0.5,0
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","Y","OS",0.5967,0.176
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","Y","OS",0.6768,0.2056
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","Y","OS",0.718,0.2534
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","Y","OS",0.6799,0.2252
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","Y","OS",0.679,0.2035
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","Y","OS",0.6073,0.1706
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","Y","OS",0.6474,0.2607
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","Y","SMOTE",0.645,0.1772
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","Y","SMOTE",0.6664,0.1845
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","Y","SMOTE",0.696,0.1983
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","Y","SMOTE",0.6614,0.1461
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","Y","SMOTE",0.6526,0.1715
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","Y","SMOTE",0.6067,0.1616
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","Y","SMOTE",0.624,0.1833
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","Y","MYSMOTE",0.7272,0.2489
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","Y","MYSMOTE",0.7266,0.2397
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","Y","MYSMOTE",0.7263,0.2644
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","Y","MYSMOTE",0.7023,0.2218
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","Y","MYSMOTE",0.7293,0.265
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","Y","MYSMOTE",0.7345,0.253
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","Y","MYSMOTE",0.6838,0.2564
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","Y","UOS",0.6108,0.1628
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","Y","UOS",0.6709,0.1753
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","Y","UOS",0.7144,0.2477
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","Y","UOS",0.6777,0.2176
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","Y","UOS",0.6852,0.2058
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","Y","UOS",0.63,0.1881
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","Y","UOS",0.6406,0.2629
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","C4.5","Y","US",0.6585,0.2267
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","IBk","Y","US",0.68,0.2072
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","LR","Y","US",0.7079,0.2451
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","NB","Y","US",0.6871,0.2156
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","RF","Y","US",0.6681,0.1731
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","Ripper","Y","US",0.6694,0.2429
"Eclipse_PDE_UI",209,1497,0.139612558,6.162679426,"CK","SVM","Y","US",0.6359,0.2531
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","N","NONE",0.697,0.3526
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","N","NONE",0.7454,0.2891
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","N","NONE",0.7985,0.4001
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","N","NONE",0.7563,0.3744
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","N","NONE",0.7567,0.3552
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","N","NONE",0.6827,0.3746
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","N","NONE",0.6719,0.4097
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","Y","OS",0.715,0.3765
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","Y","OS",0.7457,0.3009
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","Y","OS",0.7967,0.3879
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","Y","OS",0.7581,0.3953
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","Y","OS",0.7611,0.3602
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","Y","OS",0.7144,0.4034
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","Y","OS",0.6882,0.3949
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","Y","SMOTE",0.7256,0.379
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","Y","SMOTE",0.7456,0.2996
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","Y","SMOTE",0.7973,0.3846
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","Y","SMOTE",0.7615,0.3935
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","Y","SMOTE",0.7687,0.3793
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","Y","SMOTE",0.699,0.4
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","Y","SMOTE",0.679,0.3722
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","Y","MYSMOTE",0.7969,0.3959
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","Y","MYSMOTE",0.7772,0.3514
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","Y","MYSMOTE",0.8025,0.4103
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","Y","MYSMOTE",0.7635,0.3784
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","Y","MYSMOTE",0.7943,0.3964
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","Y","MYSMOTE",0.7913,0.4118
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","Y","MYSMOTE",0.7278,0.3879
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","Y","UOS",0.706,0.3819
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","Y","UOS",0.7189,0.2962
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","Y","UOS",0.7896,0.3868
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","Y","UOS",0.7309,0.3548
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","Y","UOS",0.7469,0.3648
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","Y","UOS",0.6906,0.3664
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","Y","UOS",0.6668,0.3781
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","C4.5","Y","US",0.7147,0.4008
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","IBk","Y","US",0.7309,0.3145
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","LR","Y","US",0.7907,0.3777
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","NB","Y","US",0.7446,0.3623
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","RF","Y","US",0.7439,0.3774
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","Ripper","Y","US",0.7061,0.3973
"Equinox_Framework",129,324,0.398148148,1.511627907,"CK","SVM","Y","US",0.6729,0.3728
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","N","NONE",0.6878,0.0938
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","N","NONE",0.753,0.274
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","N","NONE",0.8033,0.2441
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","N","NONE",0.822,0.3755
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","N","NONE",0.7383,0.2319
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","N","NONE",0.5803,0.2142
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","N","NONE",0.499,-0.0033
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","Y","OS",0.6074,0.1965
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","Y","OS",0.7197,0.2539
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","Y","OS",0.8176,0.3181
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","Y","OS",0.8087,0.3205
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","Y","OS",0.7124,0.2314
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","Y","OS",0.644,0.2546
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","Y","OS",0.7154,0.3603
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","Y","SMOTE",0.7213,0.2833
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","Y","SMOTE",0.7334,0.2552
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","Y","SMOTE",0.8127,0.3045
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","Y","SMOTE",0.7842,0.3
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","Y","SMOTE",0.7276,0.2287
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","Y","SMOTE",0.7013,0.2836
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","Y","SMOTE",0.7069,0.3518
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","Y","MYSMOTE",0.8096,0.3392
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","Y","MYSMOTE",0.8134,0.3271
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","Y","MYSMOTE",0.8256,0.3619
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","Y","MYSMOTE",0.8222,0.3233
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","Y","MYSMOTE",0.7972,0.3267
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","Y","MYSMOTE",0.8154,0.3548
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","Y","MYSMOTE",0.7204,0.3444
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","Y","UOS",0.6552,0.2345
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","Y","UOS",0.7419,0.2495
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","Y","UOS",0.7965,0.3111
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","Y","UOS",0.8049,0.3095
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","Y","UOS",0.743,0.256
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","Y","UOS",0.6507,0.2438
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","Y","UOS",0.706,0.3449
"ivy-2.0",40,352,0.113636364,7.8,"CK","C4.5","Y","US",0.7121,0.2984
"ivy-2.0",40,352,0.113636364,7.8,"CK","IBk","Y","US",0.776,0.3114
"ivy-2.0",40,352,0.113636364,7.8,"CK","LR","Y","US",0.7861,0.3285
"ivy-2.0",40,352,0.113636364,7.8,"CK","NB","Y","US",0.8062,0.3252
"ivy-2.0",40,352,0.113636364,7.8,"CK","RF","Y","US",0.7464,0.2459
"ivy-2.0",40,352,0.113636364,7.8,"CK","Ripper","Y","US",0.7272,0.3179
"ivy-2.0",40,352,0.113636364,7.8,"CK","SVM","Y","US",0.6848,0.3355
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","N","NONE",0.7558,0.4465
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","N","NONE",0.8031,0.4481
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","N","NONE",0.8289,0.4964
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","N","NONE",0.7456,0.2353
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","N","NONE",0.7871,0.4205
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","N","NONE",0.696,0.4016
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","N","NONE",0.7069,0.4481
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","Y","OS",0.7213,0.4073
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","Y","OS",0.7913,0.4171
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","Y","OS",0.8224,0.5057
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","Y","OS",0.7419,0.3337
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","Y","OS",0.7804,0.4214
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","Y","OS",0.7149,0.4151
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","Y","OS",0.7056,0.4345
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","Y","SMOTE",0.7467,0.4066
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","Y","SMOTE",0.8031,0.425
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","Y","SMOTE",0.8209,0.5192
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","Y","SMOTE",0.7342,0.372
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","Y","SMOTE",0.7894,0.4209
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","Y","SMOTE",0.7371,0.4139
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","Y","SMOTE",0.7012,0.4238
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","Y","MYSMOTE",0.8124,0.4595
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","Y","MYSMOTE",0.8255,0.4979
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","Y","MYSMOTE",0.828,0.5072
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","Y","MYSMOTE",0.7703,0.357
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","Y","MYSMOTE",0.8205,0.4483
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","Y","MYSMOTE",0.8278,0.4793
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","Y","MYSMOTE",0.7429,0.4217
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","Y","UOS",0.7185,0.4105
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","Y","UOS",0.7665,0.3911
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","Y","UOS",0.8083,0.5032
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","Y","UOS",0.7463,0.3331
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","Y","UOS",0.7718,0.4056
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","Y","UOS",0.7306,0.4345
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","Y","UOS",0.684,0.3825
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","C4.5","Y","US",0.7296,0.4269
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","IBk","Y","US",0.7856,0.4368
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","LR","Y","US",0.8187,0.5037
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","NB","Y","US",0.7468,0.3155
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","RF","Y","US",0.7608,0.3915
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","Ripper","Y","US",0.7403,0.4398
"jedit-3.2",90,272,0.330882353,2.022222222,"CK","SVM","Y","US",0.6973,0.416
"jedit-4.0",75,306,0.245098039,3.08,"CK","C4.5","N","NONE",0.6944,0.3875
"jedit-4.0",75,306,0.245098039,3.08,"CK","IBk","N","NONE",0.738,0.376
"jedit-4.0",75,306,0.245098039,3.08,"CK","LR","N","NONE",0.7458,0.3597
"jedit-4.0",75,306,0.245098039,3.08,"CK","NB","N","NONE",0.7037,0.1544
"jedit-4.0",75,306,0.245098039,3.08,"CK","RF","N","NONE",0.7304,0.3156
"jedit-4.0",75,306,0.245098039,3.08,"CK","Ripper","N","NONE",0.6855,0.3914
"jedit-4.0",75,306,0.245098039,3.08,"CK","SVM","N","NONE",0.5145,0.0647
"jedit-4.0",75,306,0.245098039,3.08,"CK","C4.5","Y","OS",0.684,0.3683
"jedit-4.0",75,306,0.245098039,3.08,"CK","IBk","Y","OS",0.7545,0.3436
"jedit-4.0",75,306,0.245098039,3.08,"CK","LR","Y","OS",0.7296,0.3181
"jedit-4.0",75,306,0.245098039,3.08,"CK","NB","Y","OS",0.6967,0.2291
"jedit-4.0",75,306,0.245098039,3.08,"CK","RF","Y","OS",0.7494,0.3428
